product_id,product_name,rating,review_title,review_text,word_count,text,label,sentiment
64009,LactoBif,1,I do not feel the job,"I drank a week. My husband drank a week. The effect is zero. The rest sold, do not waste the same product. We return to our favorite Russian probiotics (more precisely, the production of Armenia) Narine. Here the effect is immediately visible. But it requires storage in the refrigerator.",49,"I do not feel the job I drank a week. My husband drank a week. The effect is zero. The rest sold, do not waste the same product. We return to our favorite Russian probiotics (more precisely, the production of Armenia) Narine. Here the effect is immediately visible. But it requires storage in the refrigerator.",0,negative
61865,VitaminC,5,Vitamin C Capsules,Have been eating this brand of Vit C for a few years and I have always recommend it to friends. The capsule is quite big though but it's highly effective when I feel down or when Im feeling unwell which helps in the recovery faster. Price is also budget friendly!,50,Vitamin C Capsules Have been eating this brand of Vit C for a few years and I have always recommend it to friends. The capsule is quite big though but it's highly effective when I feel down or when Im feeling unwell which helps in the recovery faster. Price is also budget friendly!,1,positive
62118,Omega,1,"Not much quality omega, gives side effects","I did not see the effect, it's hard enough to tolerate the body, you always go with the taste of fish oil in your mouth, against the background of the reception, my acne eruptions appeared on my back with my husband, and when I canceled, everything went away.",48,"Not much quality omega, gives side effects I did not see the effect, it's hard enough to tolerate the body, you always go with the taste of fish oil in your mouth, against the background of the reception, my acne eruptions appeared on my back with my husband, and when I canceled, everything went away.",0,negative
16567,Magnesium,2,So hard to swallow,I literally have never had a problem with swallowing any pills or capsules but this one! Yikes,17,So hard to swallow I literally have never had a problem with swallowing any pills or capsules but this one! Yikes,0,negative
16567,Magnesium,5,Great but HUGE,"the pills itself are very huge and hard to swallow, but so far, ive been taking them for a month and I feel less irritated and stressed out. Im taking it for hormonal balance, will see how that goes in three future. The package is good, but you should drink 2 tablets 2 times per day for an optimal result.",60,"Great but HUGE the pills itself are very huge and hard to swallow, but so far, ive been taking them for a month and I feel less irritated and stressed out. Im taking it for hormonal balance, will see how that goes in three future. The package is good, but you should drink 2 tablets 2 times per day for an optimal result.",1,positive
62118,Omega,5,Great value,Great value and quality ingredients.. The benefit of omega 3s will have me reordering this product,16,Great value Great value and quality ingredients.. The benefit of omega 3s will have me reordering this product,1,positive
16567,Magnesium,5,Better sleep and relaxed muscles,I took Magnesium Bisglycinate daily for a few weeks and noticed that I fall asleep easier and my muscles feel more relaxed after workouts. Capsules are gentle on the stomach and easy to take. Subtle but noticeable benefits,38,Better sleep and relaxed muscles I took Magnesium Bisglycinate daily for a few weeks and noticed that I fall asleep easier and my muscles feel more relaxed after workouts. Capsules are gentle on the stomach and easy to take. Subtle but noticeable benefits,1,positive
67051,VeganVitaB,1,Dangerous company,"Dangerous company. I took it in and at the beginning i had only some stomach pains. after some days i had puke and many stomach pains. I tried many many different vitamins in my life and i have not seen so dangerous company, I do not recommend.",47,"Dangerous company Dangerous company. I took it in and at the beginning i had only some stomach pains. after some days i had puke and many stomach pains. I tried many many different vitamins in my life and i have not seen so dangerous company, I do not recommend.",0,negative
64009,LactoBif,1,Super,I've ordered twice already. The ingredients have helped me a lot with my digestive issues. My gut microbiome has been strengthened. I recommend it for anyone with intestinal problems.,29,Super I've ordered twice already. The ingredients have helped me a lot with my digestive issues. My gut microbiome has been strengthened. I recommend it for anyone with intestinal problems.,0,negative
62118,Omega,2,Saudi,I need to purchase more than one package to judge the quality of this product,15,Saudi I need to purchase more than one package to judge the quality of this product,0,negative
62118,Omega,4,Burns fat,"With regular use, I find that I my body fat benefits from using this product. Of course what you eat and exercise is also a vital part of the equations but this Omega-3 helps to get there.",37,"Burns fat With regular use, I find that I my body fat benefits from using this product. Of course what you eat and exercise is also a vital part of the equations but this Omega-3 helps to get there.",1,positive
64009,LactoBif,5,Awesomeness,Good maintenance of gut microbiome & overall benefit to digestion; easy size;,12,Awesomeness Good maintenance of gut microbiome & overall benefit to digestion; easy size;,1,positive
67051,VeganVitaB,4,Energizing B-Complex Support,"Life Extension's BioActive Complete B-Complex is a go-to supplement in my daily routine. It offers a comprehensive blend of B vitamins, providing a noticeable boost in energy levels and cognitive function. Plus, it's vegetarian-friendly and from a trusted brand. If you're seeking essential B-vitamin support, this is a solid choice.",50,"Energizing B-Complex Support Life Extension's BioActive Complete B-Complex is a go-to supplement in my daily routine. It offers a comprehensive blend of B vitamins, providing a noticeable boost in energy levels and cognitive function. Plus, it's vegetarian-friendly and from a trusted brand. If you're seeking essential B-vitamin support, this is a solid choice.",1,positive
64009,LactoBif,2,I recommend it,Once important for health and the elderly protects the intestines. We need bacteria that are beneficial for the health of the human body. I hope yes to my comment. May God reward you well.,34,I recommend it Once important for health and the elderly protects the intestines. We need bacteria that are beneficial for the health of the human body. I hope yes to my comment. May God reward you well.,0,negative
62118,Omega,4,High quality and great value,"This Omega-3 supplement is a great addition to my daily routine. The capsules are easy to swallow and do not leave any fishy aftertaste, which I really appreciate. The ingredients seem clean and the dosage is strong compared to others I have tried. Great value for the amount you get!",50,"High quality and great value This Omega-3 supplement is a great addition to my daily routine. The capsules are easy to swallow and do not leave any fishy aftertaste, which I really appreciate. The ingredients seem clean and the dosage is strong compared to others I have tried. Great value for the amount you get!",1,positive
62118,Omega,1,good,"Sentry Women's Antioxidant Dietary Supplement is tasteless, to compensate for vitamin deficiency in the body. It has natural ingredients and high quality. The quantity is suitable for daily use. It has no side effects or specific contraindications. The package is sealed. The age is suitable for beautiful skin, nails and good skin. This vitamin is also used. Its price is reasonable. I recommend using it and trying it.",68,"good Sentry Women's Antioxidant Dietary Supplement is tasteless, to compensate for vitamin deficiency in the body. It has natural ingredients and high quality. The quantity is suitable for daily use. It has no side effects or specific contraindications. The package is sealed. The age is suitable for beautiful skin, nails and good skin. This vitamin is also used. Its price is reasonable. I recommend using it and trying it.",0,negative
62118,Omega,2,Omega-3,"Small capsules. Easy to swallow, there is no smell or taste of fish ... But me this Omega did not fit ... Caused a wild upset stomach ...",28,"Omega-3 Small capsules. Easy to swallow, there is no smell or taste of fish ... But me this Omega did not fit ... Caused a wild upset stomach ...",0,negative
64009,LactoBif,4,Good product for the healthy bacteria,"I use this product to promote healthy bacteria in my gut, especially when diagnosed with H. Pylori bacteria",18,"Good product for the healthy bacteria I use this product to promote healthy bacteria in my gut, especially when diagnosed with H. Pylori bacteria",1,positive
67051,VeganVitaB,2,Below average,"The quality of these vitamins is high, the forms are active, the dosages are also large, you can use 2 or 1",22,"Below average The quality of these vitamins is high, the forms are active, the dosages are also large, you can use 2 or 1",0,negative
62118,Omega,5,great,Good supplement of omega. The package is good. No bad taste. Good quality for hair and ingredient benefit for heart and inflammation . Suitable for all age. Enough . Contains fish. Reducing cholesterol,33,great Good supplement of omega. The package is good. No bad taste. Good quality for hair and ingredient benefit for heart and inflammation . Suitable for all age. Enough . Contains fish. Reducing cholesterol,1,positive
61865,VitaminC,5,Nothing special but great,The quality is good and it does the work. The price is amazing for this.,15,Nothing special but great The quality is good and it does the work. The price is amazing for this.,1,positive
62118,Omega,4,Great Value for the Price,"This product is excellent for my personal needs. The quantity and affordable price make it a great choice. It also comes in good, high-quality packaging. Overall, a solid product!",29,"Great Value for the Price This product is excellent for my personal needs. The quantity and affordable price make it a great choice. It also comes in good, high-quality packaging. Overall, a solid product!",1,positive
61865,VitaminC,4,Good value for money,"I bought this product several times, The capsules are a good size. I didn't feel any change while taking the product. It's hard to tell the quality of the vitamin C, but it didn't cause acidity/heartburn. There is no strange aftertaste to the capsules. And each capsule contains 1000 mg of vitamin C which is very convenient.",57,"Good value for money I bought this product several times, The capsules are a good size. I didn't feel any change while taking the product. It's hard to tell the quality of the vitamin C, but it didn't cause acidity/heartburn. There is no strange aftertaste to the capsules. And each capsule contains 1000 mg of vitamin C which is very convenient.",1,positive
61865,VitaminC,2,"High dosage, preferably 2 x 500 mg","Why go to 1000 mg and beat your body at once ?! Very high dosage. If it is already being treated, then at least 500 mg 2 times a day",30,"High dosage, preferably 2 x 500 mg Why go to 1000 mg and beat your body at once ?! Very high dosage. If it is already being treated, then at least 500 mg 2 times a day",0,negative
16567,Magnesium,2,The tablets are very large,"A friend recommended that this product has good ingredients, but the tablets are quite large, which may not be so friendly to people who are not good at swallowing pills.",30,"The tablets are very large A friend recommended that this product has good ingredients, but the tablets are quite large, which may not be so friendly to people who are not good at swallowing pills.",0,negative
61865,VitaminC,1,gold C,"I received 3 boxes, means 180 capsules, package is good, effect is great",13,"gold C I received 3 boxes, means 180 capsules, package is good, effect is great",0,negative
67051,VeganVitaB,5,Bio active Vitamin B,subtle lift in daytime energy without the jittery spike you get from caffeine. Better mental clarity after a few days.No stomach upset when taken with food. cons: Capsule size can be a bit large,34,Bio active Vitamin B subtle lift in daytime energy without the jittery spike you get from caffeine. Better mental clarity after a few days.No stomach upset when taken with food. cons: Capsule size can be a bit large,1,positive
61865,VitaminC,5,"If you take iron, you should take C vitamin as well.",I take C vitamin to boost my immune system and to increase the absorption of iron. Do not wait to be sick to take. It is great antioxidant and does not ache my stomach. It has no taste.,38,"If you take iron, you should take C vitamin as well. I take C vitamin to boost my immune system and to increase the absorption of iron. Do not wait to be sick to take. It is great antioxidant and does not ache my stomach. It has no taste.",1,positive
67051,VeganVitaB,2,No benefit,"The quantity is large, the quality is bad, the taste is not good, the packaging is not airtight, and the effect is negligible",23,"No benefit The quantity is large, the quality is bad, the taste is not good, the packaging is not airtight, and the effect is negligible",0,negative
67051,VeganVitaB,1,Glory be to God and praise be to Him,"Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him",54,"Glory be to God and praise be to Him Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him, Glory be to God and praise be to Him",0,negative
62118,Omega,1,Not as good as other brands!!!,"I've been using this fish oil for the past month and I've noticed it gives me constipation. When I stop using it, the constipation goes away. I've tried other brands of fish oil and this is the only one that does this to me.",44,"Not as good as other brands!!! I've been using this fish oil for the past month and I've noticed it gives me constipation. When I stop using it, the constipation goes away. I've tried other brands of fish oil and this is the only one that does this to me.",0,negative
61865,VitaminC,5,Good,Good help you to be better Good brand also good quality,11,Good Good help you to be better Good brand also good quality,1,positive
64009,LactoBif,4,Good,Best quality and ingredients sizes very good for the price and very nice supplement for anyone with a pro GT problem packaging help with the absorption digestion and also constipation gut You will get more benefit after using it The test is good  How are you recommended for anyone with a problem,52,Good Best quality and ingredients sizes very good for the price and very nice supplement for anyone with a pro GT problem packaging help with the absorption digestion and also constipation gut You will get more benefit after using it The test is good  How are you recommended for anyone with a problem,1,positive
61865,VitaminC,5,amazing,the quality is amazing and the size is good too.the ingredients are great and the product is the best . the package is in good condition and the benefits of the product is amazing. the taste is great too.,39,amazing the quality is amazing and the size is good too.the ingredients are great and the product is the best . the package is in good condition and the benefits of the product is amazing. the taste is great too.,1,positive
61865,VitaminC,5,Vitamin C,I love this product so much it good ingredients quality smell and package good size I take one capsule three times a day good benefits good taste it improve my nails and I will buy it again I advise you to buy it improve my skin and my hair my hair become healthy,53,Vitamin C I love this product so much it good ingredients quality smell and package good size I take one capsule three times a day good benefits good taste it improve my nails and I will buy it again I advise you to buy it improve my skin and my hair my hair become healthy,1,positive
62118,Omega,2,Below average,"I took him for praising people for him .. I will try it, I hope he likes it twice a day, between every love and the second 12 hours",29,"Below average I took him for praising people for him .. I will try it, I hope he likes it twice a day, between every love and the second 12 hours",0,negative
67051,VeganVitaB,1,"Perfect, one star against price increase","Eat the most sensible group B, but take it half an hour away from other capsules containing magnesium stearate. (Magnesium stearate will reduce the absorption of water-soluble vitamins)",28,"Perfect, one star against price increase Eat the most sensible group B, but take it half an hour away from other capsules containing magnesium stearate. (Magnesium stearate will reduce the absorption of water-soluble vitamins)",0,negative
61865,VitaminC,2,Very large dose,"ordered, and only then began to study. This is my mistake, but unfortunately, such large doses are prescribed only by doctors, the daily allowance usually does not exceed 100 mg, during illness - 500 mg. But not 1000 mg ... I like the vitamin itself, I like the manufacturer, but it's a pity that many people buy without studying the question of dosage",63,"Very large dose ordered, and only then began to study. This is my mistake, but unfortunately, such large doses are prescribed only by doctors, the daily allowance usually does not exceed 100 mg, during illness - 500 mg. But not 1000 mg ... I like the vitamin itself, I like the manufacturer, but it's a pity that many people buy without studying the question of dosage",0,negative
16567,Magnesium,1,Magnesium did not like.,"Tablets large in water do not dissolve badly, the nasty effect is not very good, pharmacy magnesium B6 will not be better ordered.",23,"Magnesium did not like. Tablets large in water do not dissolve badly, the nasty effect is not very good, pharmacy magnesium B6 will not be better ordered.",0,negative
67051,VeganVitaB,5,daily b's,I take this daily. easily digested. no after taste. helps my energy.,12,daily b's I take this daily. easily digested. no after taste. helps my energy.,1,positive
61865,VitaminC,2,Below average,"Good, but it is synthetic, and it is better to take C-complex instead of ascorbic acid, I bought it at the trial price",23,"Below average Good, but it is synthetic, and it is better to take C-complex instead of ascorbic acid, I bought it at the trial price",0,negative
61865,VitaminC,1,Excellent,"You are tired, and I tell you excellent. It has a great benefit from the first experience. You will see its result. Click Yes to benefit.",26,"Excellent You are tired, and I tell you excellent. It has a great benefit from the first experience. You will see its result. Click Yes to benefit.",0,negative
67051,VeganVitaB,5,B Complex,I find this brand of B Complex very competitive in term of both quality and price. This is my repeat order as I find it meets my requirements and there is no problem with this product so far.,38,B Complex I find this brand of B Complex very competitive in term of both quality and price. This is my repeat order as I find it meets my requirements and there is no problem with this product so far.,1,positive
16567,Magnesium,2,side effect,"I was taking other products for a while, but I heard that the chelate ingredient was good, so I started taking this, but one day, I suddenly had trouble focusing and had vision problems. I was curious because it was the first time I experienced this. I happened to see a YouTube video that said that magnesium side effects can sometimes cause double vision and problems with the optic nerve, so I stopped taking it. I didn't have this symptom when I took other products with the same ingredient, so can this kind of side effect occur? I'm asking.",99,"side effect I was taking other products for a while, but I heard that the chelate ingredient was good, so I started taking this, but one day, I suddenly had trouble focusing and had vision problems. I was curious because it was the first time I experienced this. I happened to see a YouTube video that said that magnesium side effects can sometimes cause double vision and problems with the optic nerve, so I stopped taking it. I didn't have this symptom when I took other products with the same ingredient, so can this kind of side effect occur? I'm asking.",0,negative
16567,Magnesium,1,Not recommended at all,"Huge pills, hard to swallow. I took this supplement for six months, every day, and it did not improve the quality of my sleep at all or help me fall asleep as stated here. Not recommend at all.",38,"Not recommended at all Huge pills, hard to swallow. I took this supplement for six months, every day, and it did not improve the quality of my sleep at all or help me fall asleep as stated here. Not recommend at all.",0,negative
16567,Magnesium,4,Effective,I am using this for muscle soreness and to get better sleep. It is effective but the tablets are a little big so not easy to swallow for me,29,Effective I am using this for muscle soreness and to get better sleep. It is effective but the tablets are a little big so not easy to swallow for me,1,positive
67051,VeganVitaB,1,I have hives,"I received it today and took it immediately, and about 30 minutes later, the back of my hand started tingling, my whole arm turned red, and I developed hives. I bought it without checking the negative reviews, but it seems that many people develop hives. I'm really scared, so I'm going to stop taking it.",55,"I have hives I received it today and took it immediately, and about 30 minutes later, the back of my hand started tingling, my whole arm turned red, and I developed hives. I bought it without checking the negative reviews, but it seems that many people develop hives. I'm really scared, so I'm going to stop taking it.",0,negative
64009,LactoBif,4,Probiotics,Bought this probiotic for improving my digestion and gut health. No apparent effect shown after taking it for a few months but no side effects either. Not an expensive probiotic compared to other brands and it comes in a decent individual packaging for each tablet which is great.,48,Probiotics Bought this probiotic for improving my digestion and gut health. No apparent effect shown after taking it for a few months but no side effects either. Not an expensive probiotic compared to other brands and it comes in a decent individual packaging for each tablet which is great.,1,positive
67051,VeganVitaB,4,One of the best,I can see why this is one of the top sellers in vitamin b on this site. These forms of Vitamin b is much better than the generic kind.,29,One of the best I can see why this is one of the top sellers in vitamin b on this site. These forms of Vitamin b is much better than the generic kind.,1,positive
16567,Magnesium,4,works good,"Good quality supplement with a well-absorbed magnesium chelated ingredient. The package comes in practical size options for regular use. Users report clear benefit for muscle relaxation, joint comfort, and improved sleep, supporting this essential mineral and overall hormone balance. Taste is neutral (slightly chalky for tablets).  mild stomach sensitivity Overall: Reliable, effective magnesium supplement with strong absorption and noticeable results",60,"works good Good quality supplement with a well-absorbed magnesium chelated ingredient. The package comes in practical size options for regular use. Users report clear benefit for muscle relaxation, joint comfort, and improved sleep, supporting this essential mineral and overall hormone balance. Taste is neutral (slightly chalky for tablets).  mild stomach sensitivity Overall: Reliable, effective magnesium supplement with strong absorption and noticeable results",1,positive
62118,Omega,2,Too big,I think the size is too big for Japanese people... Even trying to just consume the oil inside was difficult because of the strong fishy smell.,26,Too big I think the size is too big for Japanese people... Even trying to just consume the oil inside was difficult because of the strong fishy smell.,0,negative
67051,VeganVitaB,1,good,"Nice formula of lotion in moisturizing the skin and suitable for sensitive skin and I like to repeat it.. The benefit is high, the packaging is good, the quantity is appropriate, the quality of the ingredients.. The size is small.. The age is for adults.. Easy to use.. The smell is none",52,"good Nice formula of lotion in moisturizing the skin and suitable for sensitive skin and I like to repeat it.. The benefit is high, the packaging is good, the quantity is appropriate, the quality of the ingredients.. The size is small.. The age is for adults.. Easy to use.. The smell is none",0,negative
64009,LactoBif,1,no change,"After reading reviews on social media, I bought 2 boxes to improve my bowel movements, and it's been almost 2 months since I started taking it, but it hasn't worked at all. It didn't fit.",35,"no change After reading reviews on social media, I bought 2 boxes to improve my bowel movements, and it's been almost 2 months since I started taking it, but it hasn't worked at all. It didn't fit.",0,negative
16567,Magnesium,5,Repeat purchase,"Have been taking this magnesium for a while now, and results are great!",13,"Repeat purchase Have been taking this magnesium for a while now, and results are great!",1,positive
64009,LactoBif,4,"Work nicely, not the best value though","These seem to work just as good as any other probiotic on the market in this strength, but the value doesn't seem all that great. The packaging didn't really add any value to them.",34,"Work nicely, not the best value though These seem to work just as good as any other probiotic on the market in this strength, but the value doesn't seem all that great. The packaging didn't really add any value to them.",1,positive
62118,Omega,1,Feeling sick,"It's very popular, but it doesn't suit me and makes me feel sick when I drink it. It would be great if it suited me. Too bad.",27,"Feeling sick It's very popular, but it doesn't suit me and makes me feel sick when I drink it. It would be great if it suited me. Too bad.",0,negative
64009,LactoBif,1,Not satisfied,"Pro biotic pills, no change was felt even though I made sure to take them daily",16,"Not satisfied Pro biotic pills, no change was felt even though I made sure to take them daily",0,negative
61865,VitaminC,2,Just Huge Capsules,"Vitamin C is the best in maintaining immunity !!! I recommend using only as directed by a doctor. This drug is very good, but the capsules are large and need to be divided. Not for small children, jelly vitamin is more suitable for them. Recommend!!!",45,"Just Huge Capsules Vitamin C is the best in maintaining immunity !!! I recommend using only as directed by a doctor. This drug is very good, but the capsules are large and need to be divided. Not for small children, jelly vitamin is more suitable for them. Recommend!!!",0,negative
67051,VeganVitaB,5,My skin gets better.,"I take Vitamin B because when I take one, my skin gets smooth and reduce stomatitis. Also I like this brand, focusing extending lifespan.",24,"My skin gets better. I take Vitamin B because when I take one, my skin gets smooth and reduce stomatitis. Also I like this brand, focusing extending lifespan.",1,positive
64009,LactoBif,5,Good for the immune system and IBS,I take this supplement on an empty stomach to control my IBS and also to keep my immune system in check. The quality and ingredients are decent. Great value for the 60 day supply. I like that this product is blister packed so each capsule is protected from moisture.,49,Good for the immune system and IBS I take this supplement on an empty stomach to control my IBS and also to keep my immune system in check. The quality and ingredients are decent. Great value for the 60 day supply. I like that this product is blister packed so each capsule is protected from moisture.,1,positive
62118,Omega,4,omega 3 too early to gauge benefits,"Chose after considering some others. Zero smell or taste issues, good quality Ingredients good.. Value only good if on specific discounts. Based on recommended dosage, must wait at least 3 months to assess benefits. Happy so far.",37,"omega 3 too early to gauge benefits Chose after considering some others. Zero smell or taste issues, good quality Ingredients good.. Value only good if on specific discounts. Based on recommended dosage, must wait at least 3 months to assess benefits. Happy so far.",1,positive
16567,Magnesium,1,I had diarrhea.,"Even though I followed the recommended dosage, it didn't seem to agree with my body and I got diarrhea. I guess it's because it's chelated, but I don't recommend it for people with weak stomachs.",35,"I had diarrhea. Even though I followed the recommended dosage, it didn't seem to agree with my body and I got diarrhea. I guess it's because it's chelated, but I don't recommend it for people with weak stomachs.",0,negative
67051,VeganVitaB,1,Effective group B,"How easy is it to tell if a multivitamin is good or not? It is necessary to pay attention to the form of vitamin B12. B12 (cobalamin) is usually found in multivitamins. It is the simplest and cheapest, but the most difficult to digest. For assimilation in the body, it must first quickly (in 2 hours) turn into the active form of methylcobalamin. Since for many people this transformation is disturbed, it does not happen. Therefore, I choose the Life Extension complex!",82,"Effective group B How easy is it to tell if a multivitamin is good or not? It is necessary to pay attention to the form of vitamin B12. B12 (cobalamin) is usually found in multivitamins. It is the simplest and cheapest, but the most difficult to digest. For assimilation in the body, it must first quickly (in 2 hours) turn into the active form of methylcobalamin. Since for many people this transformation is disturbed, it does not happen. Therefore, I choose the Life Extension complex!",0,negative
64009,LactoBif,4,Biiice gooood ok nice to age quality ok good to use p,Biiice gooood ok nice to age quality ok good to use p,12,Biiice gooood ok nice to age quality ok good to use p Biiice gooood ok nice to age quality ok good to use p,1,positive
67051,VeganVitaB,5,High-Quality B-Complex for Energy & Metabolism!,"Life Extension BioActive Complete B-Complex is a fantastic choice for supporting energy, metabolism, and overall well-being. It contains bioavailable forms of B vitamins for better absorption. The vegetarian capsules are easy to take, and the formula works great without causing stomach discomfort. Highly recommended for daily energy support!",48,"High-Quality B-Complex for Energy & Metabolism! Life Extension BioActive Complete B-Complex is a fantastic choice for supporting energy, metabolism, and overall well-being. It contains bioavailable forms of B vitamins for better absorption. The vegetarian capsules are easy to take, and the formula works great without causing stomach discomfort. Highly recommended for daily energy support!",1,positive
61865,VitaminC,4,Immune health,"This Brand is not bad ,the size was manageable no bad smell or after taste .Easy on the stomach and seem to keep my immune system healthier since taking have not got sick .I would say very effective and good quality ingredients.Great little helper to prevent getting or staying sick .Bottle had plenty in it for the price.",58,"Immune health This Brand is not bad ,the size was manageable no bad smell or after taste .Easy on the stomach and seem to keep my immune system healthier since taking have not got sick .I would say very effective and good quality ingredients.Great little helper to prevent getting or staying sick .Bottle had plenty in it for the price.",1,positive
62118,Omega,4,Omega 3,"Good product with no aftertaste. The ingredient of EPA and DHA is not high but it is a good ratio of quality and price. I personally take two pills for the maximum effect on my health, especially cardiovascular health. The amount in one bottle is enought for four months usage.",50,"Omega 3 Good product with no aftertaste. The ingredient of EPA and DHA is not high but it is a good ratio of quality and price. I personally take two pills for the maximum effect on my health, especially cardiovascular health. The amount in one bottle is enought for four months usage.",1,positive
61865,VitaminC,5,Reasonable price on these,"These California Gold Nutrition Gold C capsules seem to be fine for me. They were very reasonably priced, and I didn't notice any strange smell or taste. I was taking vitamin c tablets before this, and they were very large and long, and had a noticeable taste. The Gold C capsules are much better.",54,"Reasonable price on these These California Gold Nutrition Gold C capsules seem to be fine for me. They were very reasonably priced, and I didn't notice any strange smell or taste. I was taking vitamin c tablets before this, and they were very large and long, and had a noticeable taste. The Gold C capsules are much better.",1,positive
64009,LactoBif,4,For gut health,Bought for friend. Seems to be good. Individually package is helpful for bringing around. Ok quality as gut supplement.,19,For gut health Bought for friend. Seems to be good. Individually package is helpful for bringing around. Ok quality as gut supplement.,1,positive
64009,LactoBif,1,"Unfortunately, I stopped taking it.","I had to stop taking it because I felt severe discomfort in my intestines and stomach after taking this product. I can't evaluate the quality, but taking this product definitely didn't have a positive effect on my digestion. Now I'm taking another one, everything is fine.",46,"Unfortunately, I stopped taking it. I had to stop taking it because I felt severe discomfort in my intestines and stomach after taking this product. I can't evaluate the quality, but taking this product definitely didn't have a positive effect on my digestion. Now I'm taking another one, everything is fine.",0,negative
61865,VitaminC,1,Sometimes it has a strange taste,There is a time when taste tastes salty and there are times when sickness gets worse. Evaluation was high but maybe it did not suit me.,26,Sometimes it has a strange taste There is a time when taste tastes salty and there are times when sickness gets worse. Evaluation was high but maybe it did not suit me.,0,negative
61865,VitaminC,1,The expiry date of the box is within the same month in which you purchased it.,The expiry date of the box is within the same month in which you purchased it. Pay attention before you buy,21,The expiry date of the box is within the same month in which you purchased it. The expiry date of the box is within the same month in which you purchased it. Pay attention before you buy,0,negative
16567,Magnesium,4,Capsule magnesium,Very nice quality I use it to relax and relieve my muscles the doctor recommended it for me. It lights to the tummy easily digest and I noticed sleeping better,30,Capsule magnesium Very nice quality I use it to relax and relieve my muscles the doctor recommended it for me. It lights to the tummy easily digest and I noticed sleeping better,1,positive
62118,Omega,4,"High-Quality Omega-3, Zero Fishy Burps","These fish oil softgels are top-tier. They contain a potent 1,100 mg of premium omega-3 oil and, crucially, I have absolutely no unpleasant aftertaste or ""fish burps,"" even when taking them first thing in the morning.",36,"High-Quality Omega-3, Zero Fishy Burps These fish oil softgels are top-tier. They contain a potent 1,100 mg of premium omega-3 oil and, crucially, I have absolutely no unpleasant aftertaste or ""fish burps,"" even when taking them first thing in the morning.",1,positive
62118,Omega,4,"Brain,heart,eye and skin health!",Omega 3 derived from fish oils are best taken for overall health and well being . They also are a great source of vitamin D which helps in bone health too.They are a great product for your immune health and l do try taking them regularly.,46,"Brain,heart,eye and skin health! Omega 3 derived from fish oils are best taken for overall health and well being . They also are a great source of vitamin D which helps in bone health too.They are a great product for your immune health and l do try taking them regularly.",1,positive
61865,VitaminC,2,No effect,"I bought it because it was on sale, but it didn't work.",12,"No effect I bought it because it was on sale, but it didn't work.",0,negative
61865,VitaminC,1,capsule,The quality of the capsules is not good and it is easy to turn yellow.,15,capsule The quality of the capsules is not good and it is easy to turn yellow.,0,negative
16567,Magnesium,1,challenging to swollow,I am definitely skilled and taking big supplement pills. But these ones are challenging to swollow. If you're not good and taking pills better order powder or different company,29,challenging to swollow I am definitely skilled and taking big supplement pills. But these ones are challenging to swollow. If you're not good and taking pills better order powder or different company,0,negative
16567,Magnesium,4,after purchase,"really good for sleep, but maybe size-wise you'd need a bigger dosage as taking multiple pills of magnesium at once wouldn't be efficient. overall quality is decent",27,"after purchase really good for sleep, but maybe size-wise you'd need a bigger dosage as taking multiple pills of magnesium at once wouldn't be efficient. overall quality is decent",1,positive
62118,Omega,4,Good quality fish supplement,"Quality good , size 240 gelatin soft gels, 360 mg EPA AND 240 mg DHA SERVINGS PER PACK 120 Good price per servings No mercury pcbs dioxins and other impurities",30,"Good quality fish supplement Quality good , size 240 gelatin soft gels, 360 mg EPA AND 240 mg DHA SERVINGS PER PACK 120 Good price per servings No mercury pcbs dioxins and other impurities",1,positive
67051,VeganVitaB,5,excellent value,excellent product. excellent value and simple to use good dosage directions,11,excellent value excellent product. excellent value and simple to use good dosage directions,1,positive
16567,Magnesium,1,Large capsule and strange taste,"I usually have no problem swallowing capsules, but these are very hard to swallow. On top of that, they leave a fishy taste in my mouth (and I don't like fish). I thought it was just me at first but I saw another review mentioning a fish-like taste. The previous brand I tried was easier to swallow and didn't have the fishy taste, even if it costs a little more per capsule.",72,"Large capsule and strange taste I usually have no problem swallowing capsules, but these are very hard to swallow. On top of that, they leave a fishy taste in my mouth (and I don't like fish). I thought it was just me at first but I saw another review mentioning a fish-like taste. The previous brand I tried was easier to swallow and didn't have the fishy taste, even if it costs a little more per capsule.",0,negative
64009,LactoBif,2,The cover is different for each medicine.,"I put three in total, but the cover box came up differently. I have a lot of time with my child's herb. It's got three days of shelf life. It's the same day, but it's different because it's different. Some people like orange spots. I do not know where to ask.",51,"The cover is different for each medicine. I put three in total, but the cover box came up differently. I have a lot of time with my child's herb. It's got three days of shelf life. It's the same day, but it's different because it's different. Some people like orange spots. I do not know where to ask.",0,negative
61865,VitaminC,2,OK,"Normal vitamin C, I would say nothing special, ordinary ascorbic acid, in a dosage of 1 gram",17,"OK Normal vitamin C, I would say nothing special, ordinary ascorbic acid, in a dosage of 1 gram",0,negative
