page,review_title,review_text,rating
317,,Its great good quantity i love itttttttttttttttttttttt i got it for my mom,5.0
317,exellent,the product is very good the product is very good,5.0
317,,"Very useful, the size is wonderful and good quality to help my digestion.",5.0
317,Good for gut,This probiotics helps us to have much better digestion especially after festive meals,5.0
317,super,like it so much as i can feel my health has improved,5.0
317,Probiotics,"After using a few different probiotics, I landed with this one. Company manufacture different strength. One should use some or digestive support.",5.0
317,5 stars,i love this supplement doesnt uspet the stomach i would trully reccomend it,5.0
317,,Useful Quality good Size big I love it gentle on face Recommend,5.0
317,,a good brand for my family needs. packaging is nice and product is essential for gut,5.0
318,great,I like this product. it is very good. i will buy it again.,5.0
318,Good quality,"Very effective, high quality, good size for price, best for gut health. Will definitely repurchase it.",5.0
318,Great stuff!,It got everything I look for and it’s packaged very well!!,5.0
318,Health improvements,"Great product, i definitely recommend it for overall health, love it",5.0
318,Excellent !,Excellent probiotic- taking after a course of antibiotic to replenish the good bacteria.,5.0
318,Perfect,"Amazing, quality and size are wonderful, no taste, works very well ell",5.0
318,,Regulates my bowel movemments. Have not experienced any bloating or other negative effects. Would recommend. Like California Gold Nutrition brand products,5.0
318,,I really like the quality of the product. It helps with digestion. Ordered it many times and happy with this probiotics.,5.0
318,the product is good and value for money. i will buy again.,the product is good and value for money. i will buy again.,5.0
318,Excellent product,Very satisfied with quality ingredients and good value. Will reorder.,5.0
318,,The capsules are easy to take and don’t upset my stomach. I like that it contains multiple strains of beneficial bacteria.,5.0
318,,Packaging is sturdy. Ingredients are of quality. A brand i trust for my needs for gut,5.0
318,good for long term gut health,the quality is good that there's sufficient probiotics for long term health benefit.,5.0
319,很好！,"High quality, good ingredients, nice package, have benefit, taste ok",5.0
319,,"Very good for my gut problem . It makes me better . So , I ordered auto shipment regularly.",5.0
319,,"Great quality and price for the supplement. Big package , good size and good for microbiom",5.0
319,Großartig!,"superior quality, competitive prices, prompt shipping, and highly effective services. Thank you, I Herb.",5.0
319,Großartig!,"Superior quality, competitive pricing, prompt shipping, and highly effective services. Thank you, I Herb.",5.0
319,My tummy is happy,I have this after the fibre rich meal. I can see the result immediately but if I stop it goes back to normal days.,5.0
319,Really good product,"Convenient packaging, easy to use. It helped me partially but I didn't continue using it.",5.0
319,Good,Love to start my day with probiotics. Have felt improvement in my gut health.,5.0
319,Probiotic love,Everyone should be focused on improving and maintaining gut health with probiotics. Love these.,5.0
319,Greay as usual,"Size asy to swallow, simple packaging, no much taste, good for routine and supplement usage/digestions. Can see benefits!",5.0
319,Excellent Item,Great product. Works perfect as intended. Highly recommended to all.,5.0
320,很好！,"trusted brand, good quality, for my gut health. one per day a routine",5.0
320,Great,"Very helpful , good price compared to amount and size , i use to buy more expensive in local market",5.0
320,Like it,Really nice and affordable probiotics with lactobacillus which was recommended by my doctor,5.0
320,perfect,great supplement for your stomach health. any food poisoning or taking an antibiotic course — you need them,5.0
320,,works best for me taking after I eat. works really well,5.0
320,,"Stopped cramps, felt less bloated, easy to swallow and very well priced",5.0
320,,Complete items. Secured packaging. All supplements are authentic with great deals. Love the vouchers. Thank you.,5.0
320,Amazing product,Good quality and natural ingredients and taste. I love it.,5.0
320,,Very convenient packaging! The size and ingredients are harmless. The result comes very quickly! The taste is neutral! The quality is 5 stars!,5.0
320,Great,First time purchasing this and I will buy it again. I like the capsule,5.0
320,the best,everybody should have it daily perfect for digesting (gut) and it last for a while and does not has bad taste.,5.0
320,Good,"I have started adding probiotics to my daily routine, definitely helps with bloating",5.0
320,My best order!,"Ordering those prebiotics for second time. Love it, have no bloating anymore!!",5.0
320,good,"very good quality ingredients, and you can fell it. i prefer it on the morning.",5.0
320,Best product,"Value for money, High CFU with wide range of Probiotics.",5.0
321,great,"this is such a good product, i love the ingredients so much",5.0
321,convenient!,"Because these are individually sealed and don't need to be refrigerated, I find these super convenient for traveling. They work well for me",5.0
321,Helped a lot with gut discomfort,"The quality is unknown to me, but after taking this with its shown ingredients I felt much better overall than before.",5.0
321,Excellent,"use everyday,good quality,size great,value for money,,nice package,,great supplement, taste good,no ingredient,keep ordering it.love it so much.",5.0
321,,"Very good price and very good dosage and quality, recommending it for everyone",5.0
321,Great,"Size is good, the package is great high benefit no taste",5.0
321,,I am still using it but inconsistent I don’t think it makes my stomach upset,5.0
321,Good quality probiotic !,Good quality probiotic ….. Helps with improving gut health ! Package is convenient to bring on travel and in easy to swallow capsules.,5.0
321,The best,One of the best probiotics all over can help with costipation too,5.0
321,,"As usual, very good brand. Very helpful supplements with great quality and compact packaging.",5.0
321,High quality,High quality probiotic supplement. Has many benefits overall and good ingredients.,5.0
321,Nice,"I think it works well, it did however make me a bit constipated in the beginning of usage. But otherwise felt better, no bloating.",5.0
321,Good for my stomach,When I had problems with my stomach I use this pills. Good quality with best ingredients.,5.0
321,,So Far So Good. taking it every day for a month now.,5.0
321,Love it,quality ingredients and great size. best supplement and amazing packaging,5.0
321,,"was highly recommended, began to use and so far i am satisfied",5.0
322,Good,"Good to have it, a good nutrition with high quality, for boosting health",5.0
322,,I've enjoyed adding this to my routine. Easy to take and happy with my results.,5.0
322,Took it,I don’t have much info about if I felt anything But I trust this company,5.0
322,,I never take it regularly Took it for a month and it changed my digestion and I felt lighter,5.0
322,Love it,Love it ingredients size and quality are above expectations results are great for gut and constipation,5.0
322,,Good quality probiotic with good ingredient and optimum size Has good benefit for gut micro,5.0
322,Great product,I take this in the morning on an empty stomach. Digestive system so much happier,5.0
322,Wow,Amazing feeling in the gut I love it so much,5.0
322,probiotic,I'm using it everyday quality size and ingredients are so perfect,5.0
322,Very good,very good！very good！very good！very good！very good！very good！very good！very good！,5.0
322,Good,Im still using the product so I am not very sure yet. Lets see.No changes for 3 months.,5.0
322,,The ingredients are top-quality. The package size is good.,5.0
322,,"The product quality is consistently outstanding, exceeding my expectations every time.",5.0
322,Really great!,Lactobif probiotics work noticeably better for my gut than others I’ve tried. Highly recommend if you need solid daily support!,5.0
322,,great quality.probiotic for the gut health. excellent product. I will buy it again . easy to swallow size and package.,5.0
322,reliable brand,looks high quality packaging but I havent tried yet so I cant say,5.0
322,good value of money,"have been using for a long time, good value of money",5.0
322,Probiotic,"Great daily support for gut health, especially if you deal with occasional digestive issues, bloating, or want stronger gut balance.",5.0
322,,"I previously purchased these capsules, and they help my daughter who has mild GERD. Good price and very helpful for gut health.",5.0
323,Very good,Very good supplement. Helps for stomach metabolism. Good packaging. I use it whenever I have digestion problems.,5.0
323,Reasonable price,Some famous brand sold in local pharmacy is way expensive compared to this one but seems like it is pretty much the same probiotics.,5.0
323,,"The ingredients are top-quality, the package size is well-portioned, and there is no taste.",5.0
323,,Great product has helped me with bloating. I have a regular bowel movement since I used it. And the blotting is almost gone,5.0
323,,Very effective multi-strain probiotic. Helped improve digestion and reduce bloating within days. Easy to tolerate and great quality for daily gut support.,5.0
323,Solid probiotic,"Small tablets, no GI problems after taking them. Would recommend.",5.0
323,Good quality,I love it! I use it for 2 years and satisfied with it,5.0
323,Geret Contant of Probiotic,"Quality with microbiome gut friendly and maximum absorption and benefit. Ingredient, size and package well suited.",5.0
323,Probiotics,Repeat purchase. Will buy this higher dosage for travel trips to ensure healthy gut,5.0
323,,Good quality good ingredients nice size very good price and supplement,5.0
323,Great,Quality ingredients size is good supplants good for gut health absorption microbiome,5.0
323,,"good quality ingredient, small size capsules benefits digestion no taste",5.0
323,,"High quality supplement, good absorption with multiple benefits and good package",5.0
323,Great probiotic,I think I need to use it for longer but I think I've noticed an improvement in my stomach health already!,5.0
323,Love these,Love this product. Easy to use & great for the gut health. I like the foil packaging for individual probiotics.,5.0
323,,The quality and composition are excellent. The taste is the perfect size and flavor.,5.0
323,Great,Very good probiotic definitely worth the money will buy again!,5.0
324,Very good,Helped me to manage my gut problems while noticing health improvements and good sleep quality,5.0
324,,Scent use quality size age package benefit composition sensitive gentle frequency concern,5.0
324,,products the quality ingredients easy for use good in size,5.0
324,Really worked,This product is great for regularity and easy bowel movement.,5.0
324,too strong,but if strong is what you're looking for this is quite good and affordable,5.0
324,,Helps digestion and bloating. Convenient capsules and noticeable improvement in gut health.,5.0
324,Great product,"Well packaged, no side effects. Repeated buys, fully satisfied with this product.  Easy to consume.",5.0
324,My stomach problems are gone,My stomach is lighter and easy on stomach very gentle and good quality,5.0
324,,this product good quality and have benefit in front of another compony. Impressed list of supplements,5.0
324,Nice,Quality goood Ingredient good Size nice Dosage good Benefit food,5.0
324,The best,This is the probiotic i eat everyday for daily stool and bowel movement,5.0
324,worked well,"worked well for my mum, she said her gut health had improved so we came back for more",5.0
325,effective item,"good product, the effect is more obvious than the 50億CFU version",5.0
325,Great,I used it. I loved it. It’s really important for the body to use from time to time. probiotics.,5.0
325,,"I thank k it’s good for me, recommend it",5.0
325,Good,My mom like it abd she enjoy it so much really good,5.0
325,,"High-quality probiotics. Easy to take, gentle, and really help improve digestion and overall gut comfort.",5.0
325,Digestion,"Got this for some tummy trouble I was having, very easy to swallow and tasteless.",5.0
325,Ok,"Its worked for me, but with time needs to uppdate or stopp some time",5.0
325,Amazing,Idk if it’s placebo (doubt it) I take it after a healthy meal like kefir and fruits. Feel more emotion and better after,5.0
325,,The quality is great and the price is reasonable. Will buy again!,5.0
325,,This is my second purchase. This is a high-quality probiotic product.,5.0
325,Good,"So good - very good quality, I highly recommend. ***** Good packaging.",5.0
325,Harika!,"Bought this from iHerb and I’m very satisfied. Quality is excellent, packaging was secure, delivery fast, and the product works exactly as described.",5.0
325,,"Good quality, good size, good supplement, great benefits for gut",5.0
325,AWESOME,highly rated for featuring clinically studied strains (Lactobacillus rhamnosus and Bifidobacterium animalis ssp. lactis) along with pre- and post-biotic support.,5.0
325,Good.,"Although it is difficult to open the package cleanly, the product itself is good. It seems to improve regularity.",5.0
325,,"I appreciate this high quality product with its clean ingredients. The size, taste and packaging are all great!",5.0
325,Probiotic,"Well packaged, nice having the foil seal. I like the blend of strains it provides. Easy to swallow.",5.0
325,Excellent,"Excellent, diverse probiotic. Sent a pack to my sister as she was getting sick often and worked wonders for her as well.",5.0
326,High cp value,High cp value of probiotics. Easy to take to travel and put it in small bags,5.0
326,很好！,Feel better after tried this complement. Make me feel more health. Continue to buy,5.0
326,great product,purchased based on the recommendation from a friend and happy so far,5.0
326,Good product,Good products I use it for 2 months I saw good effects,5.0
326,Love these,"These benefit my digestion and microbiome, their size is perfect and it’s so convenient to not have to keep them in the fridge.",5.0
326,daily essencial,This is my daily essencial since I met. I tried other expensive one but this one is more reasonable!,5.0
326,,Quality perfect Ingredient taste and use Size perfect Love the packaging,5.0
326,,Good quality product made from good ingredients I saw good results of it,5.0
326,great for digestion and mood,This product has made my mornings much smoother. I have also noticed a calmer and peaceful feeling after taking it a few weeks.,5.0
326,Great,"Good quality, easy use, good packaging, good for restoring microbiome.",5.0
326,super,Super Probiotics! I take it every day and feel good. Cheap price for such quality and quantity!,5.0
326,Easy to take,"Doesn’t hurt the tummy, specially in the beginning like some do, help with being regular at the bathroom.",5.0
326,Great value for money,"Cheaper comparing to other commonly known brands of probiotics. Used it for a few months, seems good.",5.0
326,,"Its a good working supplement, with the right size. Good for my gut.",5.0
326,Very good,Best probiotics i tried. You can feel the difference very fast,5.0
326,,Good price for good quality probiotics. Ordering every time when needed,5.0
326,,Helps my digestion and feels gentle on my stomach. I take it daily,5.0
326,Great,"Excellent large quantity, suitable price, excellent desired results, good can, good choice of position, thank you for the quality of the product",5.0
327,Arrived in earlier than expectected,"arrived earlieir than expected, best quality package. I've started using it for constipation, and gut microbiome imbalance, I'm waiting for the benefits",5.0
327,很好！,"High quality, good ingredients, nice package, have benefit, good price",5.0
327,,The best helps a lot with digestion issues helps with gut microbiome and absorption,5.0
327,my trusted probiotics,"I trust this brand and type of probiotics as it is effective, and convenient and securely packaged in individual foils. Will definitely repurchase.",5.0
327,,"I use it alot, its a good product! I will buy it again!",5.0
327,Amazing,Amazing quality and supplements really helped my digestion and gut health,5.0
327,Great!,Very good probiotics.Size is acceptable.I will buy again.It helps me with digestion.,5.0
327,Great for gut balance and digestion support. Noticeable improvement in bloating and overall gut comfort with regular use.,Great for gut balance and digestion support. Noticeable improvement in bloating and overall gut comfort with regular use.,5.0
327,Awesome!,This probiotic supplement supports gut health and digestion. Easy to take and perfect for daily use,5.0
327,,Great quality supplement — works well and easy to take. Helps support overall wellness and feels gentle on the system. Excellent value and would recommend!,5.0
327,probiotics,Has all the certification that is needed so you feel safe to consume this supplement,5.0
327,,Working well so far to help with my stomach issues.,5.0
327,Great,Great quality and packaging. The cfu amount is excellent as well,5.0
327,Great item,Good quality supplements size to travel ingredients great and package ease to use,5.0
327,Quality,"Very good quality and size ok , perfect ingredient, see result on digestion",5.0
327,good,It is economical to buy this brand compare with other brand having the same nutrients.,5.0
327,Good,"I buy for my wife, she like it. And has a good skin",5.0
327,Good,"I buy for my wife, she enjoy it. Good for her",5.0
328,good blend of probiotic,this is a good blend of probiotic.have been taking it for quite a while and it does seem to improve my digestive system,5.0
328,,It’s good u didn’t notice any change with it and it’s ok,5.0
328,,The size of this product is good and the packaging is good,5.0
328,,Very good quality I bought it 3 times it’s very effective especially with the person who has problem with the digestion,5.0
328,Great product,"Great product, hope it works as well as people say!",5.0
328,Best product,One of the best probiotics around. Price point is good and product is even better.,5.0
328,Good quality probiotic blend,Well-balanced probiotic formula with a convenient capsule size. Easy to take daily and suitable for regular use. Good value and reliable quality.,5.0
328,,Taking this in rotation with a couple of other probiotic blends. Seems to help with digestive and general health.,5.0
328,Best probiotic ever,Best probiotic ever Best probiotic ever Best probiotic ever Best probiotic ever Best probiotic ever,5.0
328,It is great,It helps my bowel stay healthy and it is not expensive compared to other brands,5.0
328,,Very good probiotic. I recommend it. Thank you very much,5.0
328,Great !,This is my second order. Good value for money. I recommend purchasing,5.0
328,Purchased again,I love the quality of this product & the veggie capsule. Multiple times purchased.,5.0
328,,Soooooo Good i will continue on it………………………. Good investment in health,5.0
328,Okay,I didn’t try but it helped my husband after using a lot of antibiotics.,5.0
328,godod,"good quality, good for the stomache, must have item for the family",5.0
328,Great,"Best probiotics, I really feel better after taking them! Easy to swallow! Good taste!",5.0
329,Good quality product,Good quality product with proven ingredients. Solid size and dosage amounts for good benefits. No bad taste.,5.0
329,great,quality ingredients supplement with perfect size package for max benefit,5.0
329,,"excellent, very good probiotic and very good brand. my wife uses it a couple of times a year",5.0
329,Great probiotic,Good potency and effective for women. Helps keep you regular,5.0
329,Good,I buy this product all the time. I use it on a regular base. It’s very good.,5.0
329,guts best friends,"the quality was nice . my sister try it and love it . benefits so well with digestion , good microbiome . must continue again soon",5.0
329,,I always purchase here because of good reviews and quality products. I love these because of its ingredients,5.0
329,Reliable quality,"Always reliable quality, secure tabs , easy to swallow tablets. Helps with gut health",5.0
329,,Quality ingredients age superfood packaging benefits diet mix Important improvement,5.0
329,Nice,I have been trying it lately it has good ingredients and good quality. Size is good,5.0
329,Great!,I feel like since I’ve started taking this I get sick less often. Usually take one every other day.,5.0
329,My favorite probiotics,I keep repurchasing these probiotics over and over again. Definitely the best strain mix on the market at a great price point.,5.0
329,this product ingredients is very high quality. the packaging is good and the price also affordable. best value product.,this product ingredients is very high quality. the packaging is good and the price also affordable. best value product.,5.0
329,These are good,"The number of probiotic bacteria is amazing, if it has this many. Hopefully it does.",5.0
329,great,"Quality perfect, taste good, package size excellent, full benefit, whey, easy use",5.0
329,Прекрасно!,Love these probiotics! Digestive support that works well. Fantastic product! Helps with gut balance and overall wellness.,5.0
329,Good,"Great product and good quality, ingredient as expected good size ok, daily use, package received ok, effect dun know yet. Taste good",5.0
329,Good,"Very effective, it’s very easy to take one capsule once a day",5.0
329,Good,Potent and reliable probiotic. Helped improve my gut health and regularity. No aftertaste and works well with my routine.,5.0
330,Good,Potent and effective. I felt a noticeable improvement in digestion and regularity. Great probiotic with high CFU count and trusted quality.,5.0
330,works well,repurchased. easy to take at home or pack for travel. good product,5.0
330,Very good,Very good daily probiotic for easing bloating and supporting digestion.,5.0
330,Amazing!,"Very useful and helped with bloating and constipation issue, also for gut health and digestion. Recommend taking it as part of your lifestyle.",5.0
330,Effective for indigestion,My appetite restored after taking this probiotics. Essential for me to take it daily now.,5.0
330,Better than expected,This probiotic is actually really good especially if you took it with the food or just prior. It has made my bowel movements better,5.0
330,Good,I always buy this .easy to swallow and effective.value for money,5.0
330,,Good probiotics at a reasonable price. Helps control bloatedness and stomach discomfort.,5.0
330,Great product,Great product with excellent value for money. It works well on my daughter skin concerns,5.0
330,Love it!,Bought those for my mom! Thee are our favorite! Super helpful!,5.0
330,great,Good quality ingredients in right dosage and easy to swallow capsules in a good package,5.0
330,ممتاز!,"according to what i hearsd grom my friends who used several typs , this is one of the best",5.0
330,Great,"good quality, affordable, good taste, nice scent, easy to use",5.0
330,perfect,very good it's perfect and also very good for dietary,5.0
330,Good price quality ratio,It’s a good value of money spent on this product. It has been making a difference to my parents daily bowel movement,5.0
330,Great,The quality and ingredients are great . It benefits in gut microbiom,5.0
330,,I think it's effective because my bloating problem seems to have improved.,5.0
330,,This is the best. Very effective . I really see the difference . Would purchase again.,5.0
330,Good deal,Awesome product that will support your immune system. The size of capsules is expectable,5.0
330,A must have,"Good probiotic blend with clear labeling. Capsules are easy to swallow and well sealed. a must have, especially when traveling",5.0
331,Прекрасно!,"Excellent probiotic, well tolerated and easy to take daily. Very satisfied with the quality and effectiveness of this probiotic.",5.0
331,,"Very high-quality probiotics. I've been using them for several years now, especially after taking antibiotics.",5.0
331,good product,"for my parents to improve immune system health, works well",5.0
331,Wow,Been purchasing this frequently and would recommend it all the natural ingredients,5.0
331,great for travel,bring this along when you travel. helps keep those nasty stomach bugs at bay. seems to work for me.,5.0
331,Probiotics,Exactly what I needed — balanced digestion and better regularity. Works well and doesn’t upset my stomach. Highly recommend!,5.0
331,Great,"Good quality, supplement, benefits digestion and gut health. Helps with constipation.",5.0
331,Good,Best thing size good also taste mct oil ingredients and quality id the best package and good for sensitive skin,5.0
331,很好！,good good good good good good good good ill less,5.0
331,,"scent good, use good, quality perfect, size good, age good, package good.",5.0
331,,Quality ingredients size supplement package benefit digestion microbiome absorption gut,5.0
331,Value for money,Can’t recall how many times I’ve ordered this. Works like a charm for gas and bloating,5.0
331,great,very good- the amount and varaity and it helped my gut! i orderd it several times also for my kid,5.0
331,Good,Good and quality suplement good to buy. Easy to use,5.0
331,Effective,Found this brand effective and reliable. It improved my digestion and the smell down there !,5.0
331,Good,The size is okay and the quality is good. It has a lot of benefits,5.0
331,,"Quality, Size, Package, gentle, clean: Great Product, will purchase again.",5.0
331,促進腸胃消化,"no more bloating or irregular bowels after school snacks. Energy levels are up, immunity stronger, fewer sick days. Perfect for busy families!",5.0
331,great probiotics,"i can feel the impact on my digestion in a good way. zero taste, easy to use packaging",5.0
331,Good Quality Product,"I bought it after forever suffering from IBS, greatly improved my gut health.",5.0
332,Good,"Great quality ,little bit big in size , clean ingredient , good packaging , showing good effect so far , with no significant taste",5.0
332,LactoBif,"A great probiotic supplement that is great for gut health, digestion, and balance",5.0
332,很好！,It works.Very good for gut health and constipation. no funny taste.,5.0
332,,"Fantastic quality probiotic that actually makes a difference to my overall wellbeing, I have severe IBD (Crohn's) and this helps.",5.0
332,Purchased after a gastrointestinal bug,"Purchased after a gastrointestinal bug, seemed to help recovery, still taking now",5.0
332,,It's a good supplement. It helped me to have better digestion. It's good protection for guts.,5.0
332,price is reasonable.,reasonable price. good for everyday consumption. I take twice everyday.,5.0
332,"CGN, 30 Billion CFU","dosage is fine even when i used to purchase more than this almost 65 billions cfu, but actually the quality and ingredients is good",5.0
332,Awesomeness,Good maintenance of gut microbiome & overall benefit to digestion; easy size;,5.0
332,"Repeat purchase, Good value","Highly recommended by my family. Great value, and I’m very satisfied with this repeat purchase. Well-packaged with quick delivery.",5.0
332,,"Each capsule is individually packed, and you can take one or two capsules a day to give a good gut microbiome.",5.0
332,Very efficient,You have to take with precaution and according to your needs. I recommend it,5.0
332,tried,very effective and made me feel relaxed and more comfortable,5.0
332,An excellent probiotic,An excellent probiotic. I buy it regularly and keep coming back to it.,5.0
332,good product,I always take one as soon as I wake up. you can never have enough probiotics.,5.0
332,ممتاز!,"Excellent, good packaging, high quality product, size is good, ingredients are good",5.0
332,,good for gut i dont have any issue now with digestion,5.0
332,,All my family enjoys this probiotics as soon as we have antibiotic therapy,5.0
332,,My children had digestion problems and started taking probiotics immediately - I can see - it works well!,5.0
332,No more constipation,"I am using this probiotic from very beginning, and my digestion is better. I do not have have constipation any more",5.0
333,,Quality good. Ingredients perfect. Size is magnificent. Packaging is nice.,5.0
333,,"Great lactobif, good quality good brand good product good ingredients",5.0
333,,Good for intestines and quality are superior ingredients are clean,5.0
333,Probiotics,Took one capsule every morning. I think this one was more helpful than 5 billions capsules.,5.0
333,Good brand & product!,Good brand & product. Does cause some bloating and irritation but that is somewhat normal with probiotics.,5.0
333,,"good taste , seems good quality , it should help - will give it more time",5.0
333,Good probiotic,Price quality good product for better working intestinal You feel better after maal,5.0
333,Shelf stable staple,"I have been repurchasing for years at this point. Works well, no complaints.",5.0
333,Wooooooooooooooow,product is fantastic! It boasts excellent quality and well-chosen ingredients. Nighttime use is,5.0
333,,Im very supportive to this product and i reccomend yall to buy it,5.0
333,Gut Health,Easy consumption to help with my gut health and ability to digest and absorb nutrients.,5.0
333,최고!,Quality is super! The ingredients are great! Size arranged! What you need! Performance is felt! the product arranged!,5.0
333,Benefits,I used it more times and I recommend it it is great,5.0
333,Best one I’ve tried,"I have an irritable bowl syndrome, and this works like magic in easing my bloating and discomfort.",5.0
333,A high quality probiotic,A high quality probiotic that I using for long time and this product works great!! The capsules are easy to swallow.,5.0
333,,"this product is great probiotic with good price, recommended product.",5.0
333,,This works well and is a quality product. I had no adverse effects,5.0
334,,"high quality ingredients, the package is a good size for the price",5.0
334,Love the product and pricing,"I like being able to choose different concentrations for my needs. Good size package for a great price, and online convenience.",5.0
334,Probiotics,"I appreciate that they are individually packaged, although the strength of the packaging can be a little tricky.",5.0
334,Seems to be working,We take probiotics as a precaution for fighting illnesses. This seems to be helping out household fight off the bugs.,5.0
334,good,i think it has a good synergy. small size and good quality,5.0
334,nice,Ive waited for long time for this to have nice sale to make it more affordable. I will start using soon and update,5.0
334,Good blend,"Good blend for general gut health, no side effects for me",5.0
334,Top Quality,"The quality is great, the ingredients are high quality, fast shipping",5.0
334,,Excellent product! Good price. My son and I love it.,5.0
334,High Quality Probiotics,Clean formula with a good strain variety. Easy on the stomach and feels effective for digestion.,5.0
334,Advanced probiotic,Higher-potency probiotic for deeper gut microbiome support. really advanced probiotic,5.0
334,,"good product—quality ingredients, size & dosage perfect, and I feel the benefit. Taste is fine too. All good!",5.0
334,,Very good. It help me a lot. My gut got less bloated,5.0
334,,A good probiotic! A good addition to help with your gut problem. One of my first brands purchase,5.0
334,Great product,We use it with my daughter and we love a lot this brand,5.0
334,,Very good product my digestion feel much better. Highly Recommended !,5.0
334,Amazing!,I have been taking this probiotic brand for a while now and noticed my gut and bowel movements have improved!,5.0
335,Ok,"I eat every other day with healthy diet, it’s good",5.0
335,,Do what they're suppose to do! Keep them in the fridge,5.0
335,很好！,Good quality with acceptable price. Suitable size to take. Delivery with good packing.,5.0
335,,Good to take sometimes for better health better digestion etc..,5.0
335,Amazing I bought it and good taste very good pruduct!,Amazing I bought it and good taste very good pruduct!,5.0
335,Great probiotic,Purchased mainly because it doesn't require refrigeration. Perfect for travel!,5.0
335,,a good probiotic that you don't have to refrigerate due to not using any dairy products,5.0
335,Love this!,"Love this brand — when I remember to take it, I feel more relaxed and calm. It really helps with my anxiety.",5.0
335,Good,Scent good Use good Quality good Size good Age good Package good,5.0
335,,Wow amazing use good quality perfect size and package love the benefits,5.0
335,Feels steady and gentle on my stomach. After a week I noticed less bloating and smoother digestion.,Feels steady and gentle on my stomach. After a week I noticed less bloating and smoother digestion.,5.0
335,ممتاز!,"Great product, I really liked it and would recommend everyone who is looking forward to buy it.",5.0
335,Excellent !,"Very active , the size is good , the effect was rapid",5.0
335,Gentle and Reliable,"I regularly order this product. It’s gentle on my stomach, and I’ve been taking it comfortably.",5.0
335,מצוין!,I liked the product very much I will buy again,5.0
335,,i didnt take it for a long period but i didnt notice a relief in my stomach pain,3.0
335,,"a very good quality product, with top ingredients, very good price, I recommend it with confidence",5.0
335,一般,It helps improve gut health and can be used to make yoghurt.,3.0
336,,"I need a larger dosage for my body, so I just have to utilize a lot of it and run out quickly",3.0
336,unsure about it,not offering any benefits to me size bit too big the pill,3.0
336,Avarage,It did not give effect on my body. Good but not enough,3.0
336,"Hmm, hard to say","Possibly gave me diarrhea, but maybe that's just part of the transition. Hard to say if it helps..",3.0
336,Didn’t Notice Much Difference,"Took the whole bottle but didn’t feel much difference. No side effects, just didn’t see results, so I won’t repurchase.",3.0
336,no noticeable results.,"I didn’t notice any visible difference after finishing the bottle. It might work for others, but for me, there were no noticeable results.",3.0
336,normal probiotic pills,taste is just like some normal pills. it works for sometimes,3.0
336,OK,Helps with digestion and overall gut health. I feel better everyday.,3.0
336,,Bought for my husband! Hope he likes size and quality,3.0
336,review,one of the best products in your house which support our health and make us feel better,3.0
336,useful and active probiotics,"Good ingredients and tried the probiotics are active,  tried make yogurt with it if u like.easy to eat",5.0
336,Laftobif 30,Its effective on my gut. There is improvement with my digestion. Quality supplement,5.0
336,great,"quality od good. not expensive, size is also ok. I recomend it. igredients ok.",5.0
336,review,very nice product which support our health and make us feel better than the other,3.0
336,,"I bought it based on a recommendation. My friend had been using it before me. It’s truly worth buying""",3.0
337,,I didn’t notice any results from taking it. Will buy different ones .,3.0
337,,"very good and effective product .highly recommend ,you should try",3.0
337,Great,Ingredients taste use quality size age package benefit very good supplement,5.0
337,Good but too much packaging,This seems good but too much packaging. Otherwise I would've given it 5 stars,3.0
337,Probiotics,One more sort I've tried - on my way to find the proper probiotics suiting my age and needs accordingly.,3.0
337,Very good product!,The quality and size are very good! I will buy it again!,5.0
337,,"Effective probiotic, good for digestion and overall gut health. 🦠 gonna try",3.0
337,,"I didn't find any noticeable difference, but I'm still experimenting.",3.0
337,,Really nice if you are looking for these exact vitamins,3.0
337,good,quality good capsule size easy to swallow take it daily and keep my guts healthy,3.0
337,Solid,"I did not like it as much, it felt hard to my stomach. Could be the capsule material is not as good.",3.0
337,Good for stomach digestion,"The tablet though is big, still edible. So far, this is a good vitamin for the well-being of my gut.",3.0
337,Didn’t notice a difference.,We did not see benefits from this probiotic. Our digestion stayed the same. Maybe we had absorption issues.  No taste.,3.0
337,Mediam,• Quality Good • Ingredient very good • Size medium • Dosage daily • Benefit I love it • Taste no taste,3.0
337,seems good,"not sure the effectiveness, but seems good, will keep using",3.0
337,Great,"Great product, very good scent, like a perfum, good size, great for all system",5.0
337,,good quality. good ingredients. nice size. help to regulate digestion.,3.0
337,,"ok, I didn't work for me, actually my stomach messed up",3.0
337,Not so effective,This is relatively inexpensive compared to other brands but I think it’s not as effective.,3.0
337,Still waiting for result,"Not sure about result, still waiting and hopefully outcome is good, as I heard so much good stuff about it",3.0
338,Not very effective,"Use the 60B or 100B - this one is not very effective. Can't really tell if it does anything. Great packaging, though...",3.0
338,average,quality is okay. packaging is great and the size is very generous,3.0
338,Good quality,"Very nice and good quality and brand, good price and great supplements for daily!",5.0
338,Good quality,Good quality product! It needs to take it for a few months in order to see the improvement.,3.0
338,,Its not good when you have fungal or bacterial overgrowth in your gut,3.0
338,,Didn’t see that much of results maybe it doesn’t work on me,3.0
338,Not good for me,"Usually I enjoy this brand but this probiotic causes me GI issues; bloating, cramps and lower abdominal pain.",3.0
338,Good,It didn’t help me that much there are better products,3.0
338,,Quality of ingredients are great for a supplemental capsules due the benefits to the gut digestion and constipation No taste,3.0
